Episode,Steps,Reward,Avg_Reward,Epsilon,Waypoints,Completion
3672,73,-31.13268665726102,-15.257562086180558,0.0750473176484996,9,0.5294117647058824
3673,74,-33.916276461543866,-15.506344944518736,0.0750473176484996,9,0.5294117647058824
3674,75,-37.998466278687495,-15.80229390944201,0.0750473176484996,9,0.5294117647058824
3675,76,-43.0110807821569,-16.155654777918826,0.0750473176484996,9,0.5294117647058824
3676,77,-37.998466278687495,-16.435690822800478,0.0750473176484996,9,0.5294117647058824
3677,78,-33.916276461543866,-16.656964058733937,0.0750473176484996,9,0.5294117647058824
3678,79,-31.13268665726102,-16.837910591215525,0.0750473176484996,9,0.5294117647058824
3679,80,-30.011240360613584,-17.00054429207229,0.0750473176484996,9,0.5294117647058824
3680,81,-30.73442560819781,-17.16803064958602,0.0750473176484996,9,0.5294117647058824
3681,82,-33.181851770948064,-17.36096825345785,0.0750473176484996,9,0.5294117647058824
3682,83,-36.883427024484874,-17.59337847692246,0.0750473176484996,9,0.5294117647058824
3683,84,-41.26377553455467,-17.871853736424015,0.0750473176484996,9,0.5294117647058824
3684,85,-46.13241495620716,-18.20046491339824,0.0750473176484996,9,0.5294117647058824
3685,86,-41.26377553455467,-18.465560437779345,0.0750473176484996,9,0.5294117647058824
3686,87,-47.25716639327317,-18.792737778182683,0.0750473176484996,9,0.5294117647058824
3687,88,-43.301650522829895,-19.06811882025737,0.0750473176484996,9,0.5294117647058824
3688,89,-40.09096265929728,-19.301705974024483,0.0750473176484996,9,0.5294117647058824
3689,90,-38.09008949143918,-19.508171726963106,0.0750473176484996,9,0.5294117647058824
3690,91,-37.50899289480486,-19.70383282661356,0.0750473176484996,9,0.5294117647058824
3691,92,-38.41216185662034,-19.9049976548932,0.0750473176484996,9,0.5294117647058824
3692,93,-40.70090673456642,-20.126230730208874,0.0750473176484996,9,0.5294117647058824
3693,94,-44.16031521097366,-20.379221093164293,0.0750473176484996,9,0.5294117647058824
3694,95,-48.54073619187525,-20.672570208775866,0.0750473176484996,9,0.5294117647058824
3695,96,-53.616906853770516,-21.012202545322204,0.0750473176484996,9,0.5294117647058824
3696,97,-59.21015395253232,-21.40197755968149,0.0750473176484996,9,0.5294117647058824
3697,98,-65.1875138473562,-21.844255704001437,0.0750473176484996,9,0.5294117647058824
3698,99,-61.18138574435247,-22.23762700440495,0.0750473176484996,9,0.5294117647058824
3699,100,-54.76853413304559,-22.55971519379743,0.0750473176484996,9,0.5294117647058824
3700,101,-61.18138574435247,-22.938359022724445,0.0750473176484996,9,0.5294117647058824
3701,102,-57.8741044129346,-23.277541016804154,0.0750473176484996,9,0.5294117647058824
3702,103,-61.18138574435247,-23.64200106226135,0.0750473176484996,9,0.5294117647058824
3703,104,-65.1875138473562,-24.037672612595586,0.0750473176484996,9,0.5294117647058824
3704,105,-59.21015395253232,-24.369488474293103,0.0750473176484996,9,0.5294117647058824
3705,106,-53.616906853770516,-24.64282883297981,0.0750473176484996,9,0.5294117647058824
3706,107,-48.54073619187525,-24.864105752969582,0.0750473176484996,9,0.5294117647058824
3707,108,-44.16031521097365,-25.041135197538427,0.0750473176484996,9,0.5294117647058824
3708,109,-40.70090673456642,-25.183496756965955,0.0750473176484996,9,0.5294117647058824
3709,110,-38.41216185662033,-25.302673920025907,0.0750473176484996,9,0.5294117647058824
3710,111,-37.50899289480486,-25.41165891087215,0.0750473176484996,9,0.5294117647058824
3711,112,-38.09008949143919,-25.523857411585134,0.0750473176484996,9,0.5294117647058824
3712,113,-40.09096265929728,-25.651639036565065,0.0750473176484996,9,0.5294117647058824
3713,114,-43.301650522829895,-25.805117397315193,0.0750473176484996,9,0.5294117647058824
3714,115,-47.257166393273174,-25.990048854176898,0.0750473176484996,9,0.5294117647058824
3715,116,-51.70694241511717,-26.209851363244766,0.0750473176484996,9,0.5294117647058824
3716,117,-47.257166393273174,-26.38821843977043,0.0750473176484996,9,0.5294117647058824
3717,118,-51.70694241511717,-26.600980826117883,0.0750473176484996,9,0.5294117647058824
3718,119,-56.622319391849075,-26.851158647498973,0.0750473176484996,9,0.5294117647058824
3719,120,-51.70694241511717,-27.056578348057805,0.0750473176484996,9,0.5294117647058824
3720,121,-57.65635503579874,-27.3073961897606,0.0750473176484996,9,0.5294117647058824
3721,122,-53.552118005111524,-27.52076791183662,0.0750473176484996,9,0.5294117647058824
3722,123,-49.94963119415891,-27.70164584153277,0.0750473176484996,9,0.5294117647058824
3723,124,-47.180878403747094,-27.85747970203048,0.0750473176484996,9,0.5294117647058824
3724,125,-45.49291062864461,-27.997443439543293,0.0750473176484996,9,0.5294117647058824
3725,126,-45.0074943535243,-28.131380848314794,0.0750473176484996,9,0.5294117647058824
3726,127,-45.762912696846534,-28.26912719088145,0.0750473176484996,9,0.5294117647058824
3727,128,-47.70024956974412,-28.41975604653155,0.0750473176484996,9,0.5294117647058824
3728,129,-50.68415373203493,-28.591020644112344,0.0750473176484996,9,0.5294117647058824
3729,130,-44.16031521097365,-28.709870220958617,0.0750473176484996,9,0.5294117647058824
3730,131,-50.68415373203493,-28.876342065739497,0.0750473176484996,9,0.5294117647058824
3731,132,-54.543130365328565,-29.069325436413102,0.0750473176484996,9,0.5294117647058824
3732,133,-59.106029308065544,-29.29347994291797,0.0750473176484996,9,0.5294117647058824
3733,134,-64.22298911669077,-29.55221704790888,0.0750473176484996,9,0.5294117647058824
3734,135,-69.77221482509535,-29.84795232568231,0.0750473176484996,9,0.5294117647058824
3735,136,-65.1875138473562,-30.10590532949015,0.0750473176484996,9,0.5294117647058824
3736,137,-69.77221482509535,-30.39334235482062,0.0750473176484996,9,0.5294117647058824
3737,138,-64.22298911669077,-30.63672110850314,0.0750473176484996,9,0.5294117647058824
3738,139,-59.106029308065544,-30.840073309928584,0.0750473176484996,9,0.5294117647058824
3739,140,-54.543130365328565,-31.008180097555535,0.0750473176484996,9,0.5294117647058824
3740,141,-50.68415373203493,-31.146743292164548,0.0750473176484996,9,0.5294117647058824
3741,142,-47.70024956974412,-31.262502077322445,0.0750473176484996,9,0.5294117647058824
3742,143,-45.762912696846534,-31.363199373291366,0.0750473176484996,9,0.5294117647058824
3743,144,-45.0074943535243,-31.45729795936194,0.0750473176484996,9,0.5294117647058824
3744,145,-45.49291062864461,-31.55343229271319,0.0750473176484996,9,0.5294117647058824
3745,146,-47.180878403747094,-31.659741449931104,0.0750473176484996,9,0.5294117647058824
3746,147,-49.94963119415891,-31.783321786040755,0.0750473176484996,9,0.5294117647058824
3747,148,-53.552118005111524,-31.929421089524453,0.0750473176484996,9,0.5294117647058824
3748,149,-57.65635503579874,-32.10093398249962,0.0750473176484996,9,0.5294117647058824
3749,150,-62.16300227442203,-32.300020527479234,0.0750473176484996,9,0.5294117647058824
3750,151,-57.65635503579874,-32.46683851766554,0.0750473176484996,9,0.5294117647058824
3751,152,-63.86576553540874,-32.672060262879555,0.0750473176484996,9,0.5294117647058824
3752,153,-60.056596295870754,-32.84988192543145,0.0750473176484996,9,0.5294117647058824
3753,154,-56.799785707628274,-33.00439743370368,0.0750473176484996,9,0.5294117647058824
3754,155,-54.38092760287534,-33.14142647324965,0.0750473176484996,9,0.5294117647058824
3755,156,-52.92310381549674,-33.26742441810473,0.0750473176484996,9,0.5294117647058824
3756,157,-52.506423873489254,-33.389190237442605,0.0750473176484996,9,0.5294117647058824
3757,158,-53.15537770065413,-33.51350588186532,0.0750473176484996,9,0.5294117647058824
3758,159,-54.83214211587829,-33.6467473583279,0.0750473176484996,9,0.5294117647058824
3759,160,-57.44678789569136,-33.79457369706929,0.0750473176484996,9,0.5294117647058824
3760,161,-60.878592871790545,-33.96175900061695,0.0750473176484996,9,0.5294117647058824
3761,162,-64.99825151929784,-34.15216693017941,0.0750473176484996,9,0.5294117647058824
3762,163,-60.878592871790545,-34.3151329420185,0.0750473176484996,9,0.5294117647058824
3763,164,-57.44678789569136,-34.455324790222576,0.0750473176484996,9,0.5294117647058824
3764,165,-60.878592871790545,-34.614501103966965,0.0750473176484996,9,0.5294117647058824
3765,166,-67.4533399473238,-34.81114085752,0.0750473176484996,9,0.5294117647058824
3766,167,-71.19355799906269,-35.0277028643149,0.0750473176484996,9,0.5294117647058824
3767,168,-75.49564445107134,-35.26715813997618,0.0750473176484996,9,0.5294117647058824
3768,169,-80.26930896425642,-35.53187667423665,0.0750473176484996,9,0.5294117647058824
3769,170,-86.01983469874408,-35.82712789075424,0.0750473176484996,9,0.5294117647058824
3770,171,-80.26930896425642,-36.08551266443739,0.0750473176484996,9,0.5294117647058824
3771,172,-85.29038069231736,-36.369933866910685,0.0750473176484996,9,0.5294117647058824
3772,173,-80.133891275866,-36.62145086351388,0.0750473176484996,9,0.5294117647058824
3773,174,-85.89348363532774,-36.90300533649567,0.0750473176484996,9,0.5294117647058824
3774,175,-80.133891275866,-37.14863537024209,0.0750473176484996,9,0.5294117647058824
3775,176,-85.29038069231736,-37.42062263194873,0.0750473176484996,9,0.5294117647058824
3776,177,-80.133891275866,-37.66058481534152,0.0750473176484996,9,0.5294117647058824
3777,178,-85.89348363532774,-37.930042350648705,0.0750473176484996,9,0.5294117647058824
3778,179,-80.133891275866,-38.16450817801102,0.0750473176484996,9,0.5294117647058824
3779,180,-75.3719578051692,-38.370074198050574,0.0750473176484996,9,0.5294117647058824
3780,181,-71.0839188266664,-38.5498205971089,0.0750473176484996,9,0.5294117647058824
3781,182,-67.3603370547386,-38.70725511327081,0.0750473176484996,9,0.5294117647058824
3782,183,-64.29935070045326,-38.846342589288106,0.0750473176484996,9,0.5294117647058824
3783,184,-67.3603370547386,-39.00047228910135,0.0750473176484996,9,0.5294117647058824
3784,185,-74.11926205871177,-39.18928298678743,0.0750473176484996,9,0.5294117647058824
3785,186,-67.3603370547386,-39.33993033474439,0.0750473176484996,9,0.5294117647058824
3786,187,-64.29935070045326,-39.472693209030076,0.0750473176484996,9,0.5294117647058824
3787,188,-61.999177356411536,-39.59188095584162,0.0750473176484996,9,0.5294117647058824
3788,189,-64.29935070045326,-39.721920270286944,0.0750473176484996,9,0.5294117647058824
3789,190,-71.34883671441239,-39.887506220256185,0.0750473176484996,9,0.5294117647058824
3790,191,-71.34883671441239,-40.05136731657992,0.0750473176484996,9,0.5294117647058824
3791,192,-64.29935070045326,-40.17700453618548,0.0750473176484996,9,0.5294117647058824
3792,193,-61.999177356411536,-40.28948996309386,0.0750473176484996,9,0.5294117647058824
3793,194,-60.54658937746752,-40.39337252419321,0.0750473176484996,9,0.5294117647058824
3794,195,-61.999177356411536,-40.503606222316776,0.0750473176484996,9,0.5294117647058824
3795,196,-69.2831003410772,-40.64969502495008,0.0750473176484996,9,0.5294117647058824
3796,197,-61.999177356411536,-40.75752069329079,0.0750473176484996,9,0.5294117647058824
3797,198,-60.54658937746752,-40.85696324949268,0.0750473176484996,9,0.5294117647058824
3798,199,-60.00317472947206,-40.95269430689258,0.0750473176484996,9,0.5294117647058824
3799,200,-60.54658937746752,-41.050176371920315,0.0750473176484996,9,0.5294117647058824
3800,1,-8.120385352366167,-4.0601926761830835,0.06754258588364964,1,0.058823529411764705
3801,2,50,13.959871549211277,0.06754258588364964,2,0.11764705882352941
3802,3,-9.3987726578845,8.120210497437332,0.06754258588364964,2,0.11764705882352941
3803,4,-7.958450067355909,4.904478384478685,0.06754258588364964,2,0.11764705882352941
3804,5,50,12.420398653732237,0.06754258588364964,3,0.17647058823529413
3805,6,-8.688384646394168,9.404858182285608,0.06754258588364964,3,0.17647058823529413
3806,7,-7.1054927882376955,7.341064310970195,0.06754258588364964,3,0.17647058823529413
3807,8,50,12.080946054195728,0.06754258588364964,4,0.23529411764705882
3808,9,-6.002972068327198,10.272554241943435,0.06754258588364964,4,0.23529411764705882
3809,10,-10.537346613503635,8.38074507326643,0.06754258588364964,4,0.23529411764705882
3810,11,-6.002972068327198,7.182101978133628,0.06754258588364964,4,0.23529411764705882
3811,12,50,10.475786441354119,0.06754258588364964,5,0.29411764705882354
3812,13,-5.085949638239654,9.364233864240276,0.06754258588364964,5,0.29411764705882354
3813,14,50,12.073284939957592,0.06754258588364964,6,0.35294117647058826
3814,15,50,14.443704631210242,0.06754258588364964,7,0.4117647058823529
3815,16,-7.268442751892864,13.166519491027705,0.06754258588364964,7,0.4117647058823529
3816,17,-5.275439321757375,12.141966223650757,0.06754258588364964,7,0.4117647058823529
3817,18,50,14.134494317142822,0.06754258588364964,8,0.47058823529411764
3818,19,-9.863950093841435,12.934572096593609,0.06754258588364964,8,0.47058823529411764
3819,20,50,14.699592472946295,0.06754258588364964,9,0.5294117647058824
3820,21,-14.452460865925495,13.374499139361212,0.06754258588364964,9,0.5294117647058824
3821,22,-15.292927289472997,12.128089294629293,0.06754258588364964,9,0.5294117647058824
3822,23,-10.693409952950134,11.177193492646817,0.06754258588364964,9,0.5294117647058824
3823,24,-9.452460865925495,10.352007318303924,0.06754258588364964,9,0.5294117647058824
3824,25,50,11.876930113753774,0.06754258588364964,10,0.5882352941176471
3825,26,-8.354711194630019,11.127610065295116,0.06754258588364964,10,0.5882352941176471
3826,27,-6.693369789999366,10.491146499034597,0.06754258588364964,10,0.5882352941176471
3827,28,50,11.853520757688576,0.06754258588364964,11,0.6470588235294118
3828,29,50,13.125070065765623,0.06754258588364964,12,0.7058823529411765
3829,30,50,14.314583934611894,0.06754258588364964,13,0.7647058823529411
3830,31,-10.489394646258154,13.539459603959704,0.06754258588364964,13,0.7647058823529411
3831,32,-12.910982545327197,12.737931053981313,0.06754258588364964,13,0.7647058823529411
3832,33,-16.53358825320559,11.877004015534638,0.06754258588364964,13,0.7647058823529411
3833,34,-27.21403584582609,10.760117162352904,0.06754258588364964,13,0.7647058823529411
3834,35,-34.068840032804545,9.514868351376307,0.06754258588364964,13,0.7647058823529411
3835,36,-41.145277473896684,8.145675220963524,0.06754258588364964,13,0.7647058823529411
3836,37,-39.582003532843885,6.889683674810698,0.06754258588364964,13,0.7647058823529411
3837,38,-39.42279365785652,5.702184256024359,0.06754258588364964,13,0.7647058823529411
3838,39,-32.00269688952952,4.759562227385512,0.06754258588364964,13,0.7647058823529411
3839,40,-39.42279365785652,3.6819437911600965,0.06754258588364964,13,0.7647058823529411
3840,41,-40.66729022035152,2.6260096480288677,0.06754258588364964,13,0.7647058823529411
3841,42,-33.54008038848174,1.7849377867146676,0.06754258588364964,13,0.7647058823529411
3842,43,-40.66729022035152,0.8201144229177089,0.06754258588364964,13,0.7647058823529411
3843,44,-43.182011419677046,-0.15771059580661906,0.06754258588364964,13,0.7647058823529411
3844,45,-50.06300032916657,-1.2426081987057485,0.06754258588364964,13,0.7647058823529411
3845,46,-47.91416124203058,-2.235619965585,0.06754258588364964,13,0.7647058823529411
3846,47,-46.87160578214338,-3.1655363367632994,0.06754258588364964,13,0.7647058823529411
3847,48,-47.91416124203058,-4.078773579727938,0.06754258588364964,13,0.7647058823529411
3848,49,-46.87160578214338,-4.934630223776247,0.06754258588364964,13,0.7647058823529411
3849,50,-54.132838559702336,-5.899300975461071,0.06754258588364964,13,0.7647058823529411
3850,51,-46.66867791851594,-6.6833274551352035,0.06754258588364964,13,0.7647058823529411
3851,52,-46.81387687818069,-7.440507632928514,0.06754258588364964,13,0.7647058823529411
3852,53,-48.14924514507613,-8.19437314241273,0.06754258588364964,13,0.7647058823529411
3853,54,-50.58598828038752,-8.965129781284999,0.06754258588364964,13,0.7647058823529411
3854,55,-57.55615643182145,-9.832826685758864,0.06754258588364964,13,0.7647058823529411
3855,56,-50.58598828038752,-10.54779443303305,0.06754258588364964,13,0.7647058823529411
3856,57,-48.14924514507613,-11.196095307378622,0.06754258588364964,13,0.7647058823529411
3857,58,-40.95078706794535,-11.700412116879754,0.06754258588364964,13,0.7647058823529411
3858,59,-48.14924514507613,-12.307892667349694,0.06754258588364964,13,0.7647058823529411
3859,60,-50.58598828038752,-12.935402431497854,0.06754258588364964,13,0.7647058823529411
3860,61,-53.975935825927195,-13.597346518504779,0.06754258588364964,13,0.7647058823529411
3861,62,-60.55532095248229,-14.342711192059976,0.06754258588364964,13,0.7647058823529411
3862,63,-53.975935825927195,-14.961980326964152,0.06754258588364964,13,0.7647058823529411
3863,64,-50.58598828038752,-15.51004198778605,0.06754258588364964,13,0.7647058823529411
3864,65,-43.790166109083614,-15.93852871689662,0.06754258588364964,13,0.7647058823529411
3865,66,-50.58598828038752,-16.455654979038275,0.06754258588364964,13,0.7647058823529411
3866,67,-53.975935825927195,-17.007423815021934,0.06754258588364964,13,0.7647058823529411
3867,68,-58.15052306608345,-17.603700615761955,0.06754258588364964,13,0.7647058823529411
3868,69,-64.300977557309,-18.270804572069768,0.06754258588364964,13,0.7647058823529411
3869,70,-58.15052306608345,-18.832490748041792,0.06754258588364964,13,0.7647058823529411
3870,71,-53.975935825927195,-19.320594151901314,0.06754258588364964,13,0.7647058823529411
3871,72,-47.67098369294966,-19.70895565246362,0.06754258588364964,13,0.7647058823529411
3872,73,-53.975935825927195,-20.17202295210502,0.06754258588364964,13,0.7647058823529411
3873,74,-58.15052306608345,-20.678402953624733,0.06754258588364964,13,0.7647058823529411
3874,75,-52.35685350345989,-21.095224671385722,0.06754258588364964,13,0.7647058823529411
3875,76,-58.15052306608345,-21.576462312875304,0.06754258588364964,13,0.7647058823529411
3876,77,-62.951078883936816,-22.106906115068398,0.06754258588364964,13,0.7647058823529411
3877,78,-68.6696166919506,-22.696307514775768,0.06754258588364964,13,0.7647058823529411
3878,79,-62.951078883936816,-23.19949215689028,0.06754258588364964,13,0.7647058823529411
3879,80,-58.15052306608345,-23.630986365645754,0.06754258588364964,13,0.7647058823529411
3880,81,-62.951078883936816,-24.110499689039546,0.06754258588364964,13,0.7647058823529411
3881,82,-68.243379852374,-24.642221136790564,0.06754258588364964,13,0.7647058823529411
3882,83,-73.54882217934423,-25.22444257777335,0.06754258588364964,13,0.7647058823529411
3883,84,-78.84268231813219,-25.855245398248158,0.06754258588364964,13,0.7647058823529411
3884,85,-78.84268231813219,-26.47137838568867,0.06754258588364964,13,0.7647058823529411
3885,86,-73.9203900460539,-27.016769324313554,0.06754258588364964,13,0.7647058823529411
3886,87,-68.243379852374,-27.485253534859694,0.06754258588364964,13,0.7647058823529411
3887,88,-63.38721007181106,-27.888646304937797,0.06754258588364964,13,0.7647058823529411
3888,89,-68.243379852374,-28.337032233242645,0.06754258588364964,13,0.7647058823529411
3889,90,-62.951078883936816,-28.717406372261262,0.06754258588364964,13,0.7647058823529411
3890,91,-57.646976052847506,-29.03185821661546,0.06754258588364964,13,0.7647058823529411
3891,92,-62.951078883936816,-29.396581019489883,0.06754258588364964,13,0.7647058823529411
3892,93,-68.243379852374,-29.80984483686099,0.06754258588364964,13,0.7647058823529411
3893,94,-63.38721007181106,-30.163290786702568,0.06754258588364964,13,0.7647058823529411
3894,95,-59.0928646856873,-30.464640514816992,0.06754258588364964,13,0.7647058823529411
3895,96,-63.38721007181106,-30.804048448394248,0.06754258588364964,13,0.7647058823529411
3896,97,-57.646976052847506,-31.077955872929486,0.06754258588364964,13,0.7647058823529411
3897,98,-52.88484832196827,-31.298227513828866,0.06754258588364964,13,0.7647058823529411
3898,99,-57.646976052847506,-31.561714999219053,0.06754258588364964,13,0.7647058823529411
3899,100,-62.951078883936816,-31.87250078025586,0.06754258588364964,13,0.7647058823529411
3900,101,-68.6696166919506,-32.23325681860581,0.06754258588364964,13,0.7647058823529411
3901,102,-64.300977557309,-32.544593913156326,0.06754258588364964,13,0.7647058823529411
3902,103,-60.55532095248229,-32.813927826996,0.06754258588364964,13,0.7647058823529411
3903,104,-57.55615643182145,-33.049568099422906,0.06754258588364964,13,0.7647058823529411
3904,105,-55.42559863018054,-33.26066272707156,0.06754258588364964,13,0.7647058823529411
3905,106,-55.42559863018054,-33.467811660745475,0.06754258588364964,13,0.7647058823529411
3906,107,-54.26485771817643,-33.66037690201799,0.06754258588364964,13,0.7647058823529411
3907,108,-54.26485771817643,-33.84940883611118,0.06754258588364964,13,0.7647058823529411
3908,109,-46.81387687818069,-33.96726763649363,0.06754258588364964,13,0.7647058823529411
3909,110,-48.14924514507613,-34.09503319963402,0.06754258588364964,13,0.7647058823529411
3910,111,-40.95078706794535,-34.156245287743936,0.06754258588364964,13,0.7647058823529411
3911,112,-43.790166109083614,-34.241501224215966,0.06754258588364964,13,0.7647058823529411
3912,113,-37.2661778194697,-34.26803347505153,0.06754258588364964,13,0.7647058823529411
3913,114,-43.790166109083614,-34.35083462839094,0.06754258588364964,13,0.7647058823529411
3914,115,-40.95078706794535,-34.407730770111236,0.06754258588364964,13,0.7647058823529411
3915,116,-33.87876388402051,-34.40320968561473,0.06754258588364964,13,0.7647058823529411
3916,117,-27.03225462717429,-34.340743964780486,0.06754258588364964,13,0.7647058823529411
3917,118,-16.425450337917624,-34.19019527884046,0.06754258588364964,13,0.7647058823529411
3918,119,-12.825359551458568,-34.01215498111228,0.06754258588364964,13,0.7647058823529411
3919,120,-10.449128023188388,-33.817419221129434,0.06754258588364964,13,0.7647058823529411
3920,121,-10.192090328572062,-33.6237689843052,0.06754258588364964,13,0.7647058823529411
3921,122,-10.449128023188388,-33.43535726917417,0.06754258588364964,13,0.7647058823529411
3922,123,-5.846732116745289,-33.21286835665458,0.06754258588364964,13,0.7647058823529411
3923,124,50,-32.547165409801345,0.06754258588364964,14,0.8235294117647058
3924,125,-17.890498490037473,-32.430842656469885,0.06754258588364964,14,0.8235294117647058
3925,126,-17.177599838802657,-32.31073838231503,0.06754258588364964,14,0.8235294117647058
3926,127,-12.177599838802657,-32.15344823744384,0.06754258588364964,14,0.8235294117647058
3927,128,-13.164115535576498,-32.006244107972,0.06754258588364964,14,0.8235294117647058
3928,129,-8.747453312020586,-31.827330332618526,0.06754258588364964,14,0.8235294117647058
3929,130,-5.45361724527431,-31.62600427851666,0.06754258588364964,14,0.8235294117647058
3930,131,50,-31.00762545822487,0.06754258588364964,15,0.8823529411764706
3931,132,-12.015664553792398,-30.864828759695303,0.06754258588364964,15,0.8823529411764706
3932,133,-13.014460982663211,-30.731617059866704,0.06754258588364964,15,0.8823529411764706
3933,134,-23.889704901810934,-30.680936229066287,0.06754258588364964,15,0.8823529411764706
3934,135,-30.454976393305593,-30.679274759685693,0.06754258588364964,15,0.8823529411764706
3935,136,-37.412646393959825,-30.728423457746093,0.06754258588364964,15,0.8823529411764706
3936,137,-35.960913798811134,-30.766340054420475,0.06754258588364964,15,0.8823529411764706
3937,138,-28.597722321580648,-30.750738487997165,0.06754258588364964,15,0.8823529411764706
3938,139,-17.015664553792398,-30.652630817038563,0.06754258588364964,15,0.8823529411764706
3939,140,-12.015664553792398,-30.520453751341783,0.06754258588364964,15,0.8823529411764706
3940,141,-13.014460982663211,-30.397172112125734,0.06754258588364964,15,0.8823529411764706
3941,142,-8.61507684999612,-30.24484976763532,0.06754258588364964,15,0.8823529411764706
3942,143,-12.215545388206746,-30.1196462650004,0.06754258588364964,15,0.8823529411764706
3943,144,-10.201122663384414,-29.982277136713392,0.06754258588364964,15,0.8823529411764706
3944,145,-12.215545388206746,-29.860587193230472,0.06754258588364964,15,0.8823529411764706
3945,146,-8.61507684999612,-29.71605991198398,0.06754258588364964,15,0.8823529411764706
3946,147,-5.391002095474931,-29.551701413223782,0.06754258588364964,15,0.8823529411764706
3947,148,-5.822908041132981,-29.392447766431225,0.06754258588364964,15,0.8823529411764706
3948,149,-5.391002095474931,-29.232438128624846,0.06754258588364964,15,0.8823529411764706
3949,150,50,-28.707719995322694,0.06754258588364964,16,0.9411764705882353
3950,151,-7.1679152226119,-28.566010753396966,0.06754258588364964,16,0.9411764705882353
3951,152,-5.001850615218907,-28.411996634846783,0.06754258588364964,16,0.9411764705882353
3952,153,-7.1679152226119,-28.274048054247853,0.06754258588364964,16,0.9411764705882353
3953,154,-5.136049906158565,-28.124770646840826,0.06754258588364964,16,0.9411764705882353
3954,155,50,-27.6239708350021,0.06754258588364964,17,1.0
3955,1,-8.120385352366167,-4.0601926761830835,0.06078832729528468,1,0.058823529411764705
3956,2,50,13.959871549211277,0.06078832729528468,2,0.11764705882352941
3957,3,-9.3987726578845,8.120210497437332,0.06078832729528468,2,0.11764705882352941
3958,4,-7.958450067355909,4.904478384478685,0.06078832729528468,2,0.11764705882352941
3959,5,-9.3987726578845,2.520603210751487,0.06078832729528468,2,0.11764705882352941
3960,6,-7.958450067355909,1.0235955995932875,0.06078832729528468,2,0.11764705882352941
3961,7,50,7.145646149644127,0.06078832729528468,3,0.17647058823529413
3962,8,-8.688384646394168,5.386309394528761,0.06078832729528468,3,0.17647058823529413
3963,9,-7.1054927882376955,4.137129176252115,0.06078832729528468,3,0.17647058823529413
3964,10,50,8.306481069320103,0.06078832729528468,4,0.23529411764705882
3965,11,-6.002972068327198,7.114026641182829,0.06078832729528468,4,0.23529411764705882
3966,12,50,10.412947668784149,0.06078832729528468,5,0.29411764705882354
3967,13,-5.085949638239654,9.305883575425307,0.06078832729528468,5,0.29411764705882354
3968,14,50,12.018824670396953,0.06078832729528468,6,0.35294117647058826
3969,15,50,14.392648128497143,0.06078832729528468,7,0.4117647058823529
3970,16,-7.268442751892864,13.118466312003612,0.06078832729528468,7,0.4117647058823529
3971,17,-5.275439321757375,12.096582665683558,0.06078832729528468,7,0.4117647058823529
3972,18,50,14.091499367489686,0.06078832729528468,8,0.47058823529411764
3973,19,-9.863950093841435,12.89372689442313,0.06078832729528468,8,0.47058823529411764
3974,20,50,14.660692280402982,0.06078832729528468,9,0.5294117647058824
3975,21,-10.693409952950134,13.508233087977839,0.06078832729528468,9,0.5294117647058824
3976,22,-9.452460865925495,12.509942046503781,0.06078832729528468,9,0.5294117647058824
3977,23,50,14.072027794566123,0.06078832729528468,10,0.5882352941176471
3978,24,-15.386191765530215,12.89369901216227,0.06078832729528468,10,0.5882352941176471
3979,25,-24.492546345323557,11.455766498412816,0.06078832729528468,10,0.5882352941176471
3980,26,-21.433115662383486,10.237659751716656,0.06078832729528468,10,0.5882352941176471
3981,27,-20.813129797840027,9.128702982089631,0.06078832729528468,10,0.5882352941176471
3982,28,-22.471173762767055,8.039052059853194,0.06078832729528468,10,0.5882352941176471
3983,29,-25.678007487349316,6.915150074946443,0.06078832729528468,10,0.5882352941176471
3984,30,-30.077390461571436,5.721842315703931,0.06078832729528468,10,0.5882352941176471
3985,31,-35.500684454005146,4.433638354150522,0.06078832729528468,10,0.5882352941176471
3986,32,-41.57460494614298,3.0394491632325376,0.06078832729528468,10,0.5882352941176471
3987,33,-48.05306396217489,1.5367281889558484,0.06078832729528468,10,0.5882352941176471
3988,34,-51.98891185774974,0.007424187621402975,0.06078832729528468,10,0.5882352941176471
3989,35,-58.100315358960664,-1.6066796886725434,0.06078832729528468,10,0.5882352941176471
3990,36,-51.82237536020742,-2.963860652768081,0.06078832729528468,10,0.5882352941176471
3991,37,-47.872837684580944,-4.145675837815787,0.06078832729528468,10,0.5882352941176471
3992,38,-41.40314639176335,-5.100995595609315,0.06078832729528468,10,0.5882352941176471
3993,39,-35.343068263824236,-5.857047412314688,0.06078832729528468,10,0.5882352941176471
3994,40,-29.942351568721072,-6.444493855153867,0.06078832729528468,10,0.5882352941176471
3995,41,-25.57385959617462,-6.89995494422579,0.06078832729528468,10,0.5882352941176471
3996,42,-22.403808662475715,-7.260509681859509,0.06078832729528468,10,0.5882352941176471
3997,43,-20.796308274755948,-7.568141468061702,0.06078832729528468,10,0.5882352941176471
3998,44,-21.48576560952789,-7.877422004538729,0.06078832729528468,10,0.5882352941176471
3999,45,-24.60451336114536,-8.241054425334525,0.06078832729528468,10,0.5882352941176471
4000,46,-29.471055321368922,-8.692756572058661,0.06078832729528468,10,0.5882352941176471
4001,47,-24.60451336114536,-9.024251505164633,0.06078832729528468,10,0.5882352941176471
